Date,Close,Change,Change (%),Open,High,Low,Volume
Feb 23 2022,"37,340.38","-1,072.08",-2.79%,"38,251.77","39,276.85","37,055.00","21,068.00"
Feb 22 2022,"38,412.46","1,346.43",3.63%,"37,057.37","38,469.06","36,370.88","29,308.00"
Feb 21 2022,"37,066.03","-1,410.32",-3.67%,"38,331.12","39,506.91","36,811.00","28,702.00"
Feb 20 2022,"38,476.35","-1,590.22",-3.97%,"40,140.82","40,146.07","38,000.00","15,482.00"
Feb 19 2022,"40,066.57",-4.61,-0.01%,"39,991.69","40,469.82","39,655.00","8,126.00"
Feb 18 2022,"40,071.18",-491.69,-1.21%,"40,427.66","40,996.31","39,414.72","10,663.00"
Feb 17 2022,"40,562.87","-3,494.67",-7.93%,"43,912.01","44,195.62","40,100.00","25,099.00"
Feb 16 2022,"44,057.54",-633.18,-1.42%,"44,453.96","44,523.71","43,330.59","12,497.00"
Feb 15 2022,"44,690.72","2,099.00",4.93%,"42,600.00","44,775.96","42,433.28","16,782.00"
Feb 14 2022,"42,591.72",342.07,0.81%,"42,017.85","42,876.15","41,570.00","16,876.00"
Feb 13 2022,"42,249.65",125.43,0.30%,"42,184.83","42,781.96","41,885.61","7,463.00"
Feb 12 2022,"42,124.22",-237.59,-0.56%,"42,304.67","43,050.00","41,750.00","10,948.00"
Feb 11 2022,"42,361.81","-1,104.44",-2.54%,"43,380.60","43,962.13","42,000.00","22,553.00"
Feb 10 2022,"43,466.25",-896.03,-2.02%,"44,368.48","45,855.00","43,210.00","24,603.00"
Feb 09 2022,"44,362.28",229.77,0.52%,"44,078.39","44,865.46","43,155.50","17,309.00"
Feb 08 2022,"44,132.51",235.52,0.54%,"43,873.10","45,500.00","42,688.00","39,019.00"
Feb 07 2022,"43,896.99","1,400.73",3.30%,"42,325.00","44,533.00","41,678.79","25,240.00"
Feb 06 2022,"42,496.26",998.18,2.41%,"41,461.49","42,719.93","41,135.39","8,076.00"
Feb 05 2022,"41,498.08",74.61,0.18%,"41,775.70","41,941.30","40,769.73","9,333.00"
Feb 04 2022,"41,423.47","4,388.43",11.85%,"37,228.94","41,519.99","37,051.36","20,840.00"
Feb 03 2022,"37,035.04",123.14,0.33%,"36,899.88","37,133.98","36,259.01","15,300.00"
Feb 02 2022,"36,911.90","-1,940.98",-5.00%,"38,775.96","38,888.88","36,584.29","12,968.00"
Feb 01 2022,"38,852.88",449.14,1.17%,"38,436.02","39,300.00","38,021.53","20,071.00"
Jan 31 2022,"38,403.74",488.33,1.29%,"37,921.13","38,785.04","36,640.94","22,260.00"
Jan 30 2022,"37,915.41",-187.59,-0.49%,"38,159.20","38,384.07","37,365.31","12,109.00"
Jan 29 2022,"38,103.00",315.10,0.83%,"37,770.48","38,748.43","37,300.00","15,608.00"
Jan 28 2022,"37,787.90",717.73,1.94%,"37,122.74","38,023.74","36,162.48","25,826.00"
Jan 27 2022,"37,070.17",207.52,0.56%,"36,771.97","37,240.99","35,526.36","29,129.00"
Jan 26 2022,"36,862.65",-139.43,-0.38%,"36,883.09","38,953.56","36,254.97","29,821.00"
Jan 25 2022,"37,002.08",300.11,0.82%,"36,442.91","37,579.81","35,716.15","37,248.00"
Jan 24 2022,"36,701.97",425.11,1.17%,"36,126.44","37,501.92","33,060.00","37,217.00"
Jan 23 2022,"36,276.86","1,228.97",3.51%,"35,011.13","36,555.55","34,625.00","18,751.00"
Jan 22 2022,"35,047.89","-1,408.35",-3.86%,"36,410.54","36,746.62","34,129.92","24,530.00"
Jan 21 2022,"36,456.24","-4,253.77",-10.45%,"40,600.55","41,127.79","35,422.00","52,152.00"
Jan 20 2022,"40,710.01",-994.67,-2.39%,"41,685.01","43,511.99","40,561.47","19,910.00"
Jan 19 2022,"41,704.68",-692.00,-1.63%,"42,325.40","42,586.03","41,126.00","17,860.00"
Jan 18 2022,"42,396.68",144.33,0.34%,"42,172.61","42,692.71","41,291.24","12,879.00"
Jan 17 2022,"42,252.35",-883.35,-2.05%,"43,190.51","43,200.00","41,567.64","13,113.00"
Jan 16 2022,"43,135.70",-58.24,-0.13%,"43,043.49","43,497.24","42,600.00","7,924.00"
Jan 15 2022,"43,193.94",126.13,0.29%,"43,018.19","43,819.39","42,577.35","7,615.00"
Jan 14 2022,"43,067.81",408.03,0.96%,"42,419.57","43,473.98","41,752.00","16,226.00"
Jan 13 2022,"42,659.78","-1,280.71",-2.91%,"43,986.70","44,453.22","42,325.00","17,686.00"
Jan 12 2022,"43,940.49","1,182.33",2.77%,"42,878.86","44,342.83","42,459.21","19,146.00"
Jan 11 2022,"42,758.16",939.54,2.25%,"41,797.92","43,130.00","41,274.80","22,582.00"
Jan 10 2022,"41,818.62",-49.77,-0.12%,"41,914.14","42,250.00","39,657.79","25,499.00"
Jan 09 2022,"41,868.39",82.34,0.20%,"41,567.00","42,831.12","41,209.53","13,079.00"
Jan 08 2022,"41,786.05",346.85,0.84%,"41,576.63","42,318.97","40,505.30","17,016.00"
Jan 07 2022,"41,439.20","-1,687.56",-3.91%,"43,077.85","43,085.11","40,571.53","29,293.00"
Jan 06 2022,"43,126.76",-541.36,-1.24%,"43,382.58","43,794.50","42,432.99","25,729.00"
Jan 06 2022,"43,126.76",-541.36,-1.24%,"43,382.58","43,794.50","42,432.99","25,729.00"
Jan 05 2022,"43,668.12","-2,215.34",-4.83%,"45,775.36","47,076.55","42,500.00","23,897.00"
Jan 04 2022,"45,883.46",-580.59,-1.25%,"46,431.90","47,532.89","45,515.00","18,397.00"
Jan 03 2022,"46,464.05",-901.14,-1.90%,"47,262.81","47,583.33","45,700.00","13,046.00"
Jan 02 2022,"47,365.19",-218.12,-0.46%,"47,652.24","47,989.40","46,633.36","8,108.00"
Jan 01 2022,"47,583.31","1,221.50",2.63%,"46,339.77","47,967.12","46,205.00","12,074.00"
Dec 31 2021,"46,361.81",-734.32,-1.56%,"47,180.51","48,574.70","45,650.00","21,808.00"
Dec 30 2021,"47,096.13",723.38,1.56%,"46,415.01","47,926.15","45,990.00","29,241.00"
Dec 29 2021,"46,372.75","-1,334.93",-2.80%,"47,539.61","48,149.58","46,094.02","21,799.00"
Dec 28 2021,"47,707.68","-3,124.40",-6.15%,"50,576.90","50,688.15","47,300.23","24,398.00"
Dec 27 2021,"50,832.08",55.46,0.11%,"50,835.20","52,100.00","50,480.00","13,494.00"
Dec 26 2021,"50,776.62",130.61,0.26%,"50,430.48","51,295.33","49,583.63","8,187.00"
Dec 25 2021,"50,646.01",-84.76,-0.17%,"50,759.20","51,171.68","50,191.84","6,948.00"
Dec 24 2021,"50,730.77",21.88,0.04%,"50,835.55","51,878.60","50,470.97","13,062.00"
Dec 23 2021,"50,708.89","2,052.78",4.22%,"48,622.20","51,397.82","48,042.30","12,371.00"
Dec 22 2021,"48,656.11",-395.51,-0.81%,"48,941.16","49,599.80","48,450.00","8,031.00"
Dec 21 2021,"49,051.62","2,097.25",4.47%,"46,977.60","49,339.31","46,645.05","17,289.00"
Dec 20 2021,"46,954.37",125.85,0.27%,"46,556.47","47,548.93","45,577.04","10,674.00"
Dec 19 2021,"46,828.52",-142.13,-0.30%,"46,859.13","48,300.00","46,441.78","6,672.00"
Dec 18 2021,"46,970.65",658.78,1.42%,"46,152.15","47,356.24","45,520.20","5,262.00"
Dec 17 2021,"46,311.87","-1,363.25",-2.86%,"47,695.60","48,001.90","45,469.32","18,233.00"
Dec 16 2021,"47,675.12","-1,083.31",-2.22%,"48,943.76","49,466.29","47,528.88","16,455.00"
Dec 15 2021,"48,758.43",477.47,0.99%,"48,292.33","49,500.00","46,530.00","23,090.00"
Dec 14 2021,"48,280.96","1,550.94",3.32%,"46,491.63","48,686.91","46,300.00","20,681.00"
Dec 13 2021,"46,730.02","-3,336.29",-6.66%,"50,201.84","50,218.42","45,727.92","23,406.00"
Dec 12 2021,"50,066.31",851.26,1.73%,"49,412.17","50,787.53","48,665.43","12,716.00"
Dec 11 2021,"49,215.05","1,643.38",3.45%,"47,239.07","49,517.18","46,800.00","13,347.00"
Dec 10 2021,"47,571.67",-371.88,-0.78%,"47,619.71","50,148.49","47,185.11","17,721.00"
Dec 09 2021,"47,943.55","-2,553.75",-5.06%,"50,741.50","50,830.98","47,323.23","8,585.00"
Dec 08 2021,"50,497.30",-99.92,-0.20%,"50,545.58","51,247.81","48,579.30","13,919.00"
Dec 07 2021,"50,597.22",201.92,0.40%,"50,661.61","51,995.00","50,067.10","15,577.00"
Dec 06 2021,"50,395.30","1,190.72",2.42%,"49,341.87","51,105.00","47,255.58","22,106.00"
Dec 05 2021,"49,204.58",230.56,0.47%,"49,251.72","49,783.00","47,837.95","23,899.00"
Dec 04 2021,"48,974.02","-4,815.54",-8.95%,"53,616.32","53,876.09","43,333.77","42,686.00"
Dec 03 2021,"53,789.56","-2,812.96",-4.97%,"56,538.05","57,534.14","51,902.47","20,166.00"
Dec 02 2021,"56,602.52",-561.87,-0.98%,"57,057.81","57,423.69","55,845.00","16,224.00"
Dec 01 2021,"57,164.39",258.35,0.45%,"56,873.01","59,118.84","56,500.00","19,959.00"
Nov 30 2021,"56,906.04",-896.65,-1.55%,"57,669.08","59,249.77","55,930.00","19,674.00"
Nov 29 2021,"57,802.69",616.82,1.08%,"57,471.08","58,908.27","56,730.00","16,077.00"
Nov 28 2021,"57,185.87","2,765.57",5.08%,"54,662.12","57,490.00","53,506.07","9,672.00"
Nov 27 2021,"54,420.30",647.33,1.20%,"53,684.56","55,316.67","53,642.58","10,134.00"
Nov 26 2021,"53,772.97","-5,170.22",-8.77%,"59,075.57","59,187.33","53,533.00","24,121.00"
Nov 25 2021,"58,943.19","1,752.88",3.06%,"57,340.58","59,445.99","57,037.04","13,643.00"
Nov 24 2021,"57,190.31",-462.83,-0.80%,"57,599.99","57,742.69","55,875.01","15,310.00"
Nov 23 2021,"57,653.14","1,249.93",2.22%,"56,334.49","57,886.03","55,377.49","17,680.00"
Nov 22 2021,"56,403.21","-2,594.42",-4.40%,"58,573.91","59,526.51","55,641.03","20,021.00"
Nov 21 2021,"58,997.63",-852.37,-1.42%,"59,757.42","60,057.87","58,509.69","8,271.00"
Nov 20 2021,"59,850.00","1,818.78",3.13%,"58,126.73","59,885.21","57,429.18","9,623.00"
Nov 19 2021,"58,031.22","1,177.18",2.07%,"56,787.17","58,412.12","55,625.00","20,408.00"
Nov 18 2021,"56,854.04","-3,488.15",-5.78%,"60,213.62","60,977.21","56,514.13","27,839.00"
Nov 17 2021,"60,342.19",110.86,0.18%,"59,883.27","60,824.38","58,555.00","23,183.00"
Nov 16 2021,"60,231.33","-3,542.47",-5.55%,"63,088.65","63,288.03","58,790.39","26,705.00"
Nov 15 2021,"63,773.80","-1,395.09",-2.14%,"65,825.49","66,339.90","63,371.00","12,888.00"
Nov 14 2021,"65,168.89",660.18,1.02%,"64,478.26","65,330.03","63,596.90","7,601.00"
Nov 13 2021,"64,508.71",444.07,0.69%,"64,415.27","64,990.00","63,394.17","7,898.00"
Nov 12 2021,"64,064.64",-817.36,-1.26%,"64,799.89","65,477.06","62,305.00","15,119.00"
Nov 11 2021,"64,882.00",83.37,0.13%,"64,742.91","65,600.00","64,133.78","13,047.00"
Nov 10 2021,"64,798.63","-2,152.06",-3.21%,"67,071.42","69,000.00","62,800.00","23,219.00"
Nov 09 2021,"66,950.69",-588.08,-0.87%,"67,240.41","68,568.85","66,261.79","18,021.00"
Nov 08 2021,"67,538.77","4,563.26",7.25%,"63,419.28","67,792.77","63,369.92","21,374.00"
Nov 07 2021,"62,975.51","1,510.65",2.46%,"61,511.02","63,110.99","61,397.86","7,605.00"
Nov 07 2021,"62,975.51","1,510.65",2.46%,"61,511.02","63,110.99","61,397.86","7,605.00"
Nov 06 2021,"61,464.86",428.13,0.70%,"60,976.37","61,599.25","60,125.00","8,469.00"
Nov 05 2021,"61,036.73",-291.86,-0.48%,"61,480.78","62,638.59","60,777.00","12,569.00"
Nov 04 2021,"61,328.59","-1,752.78",-2.78%,"62,889.41","63,114.14","60,728.77","13,312.00"
Nov 03 2021,"63,081.37",-93.82,-0.15%,"63,341.70","63,568.36","60,718.44","14,753.00"
Nov 02 2021,"63,175.19","2,030.28",3.32%,"60,918.08","64,300.00","60,672.16","16,858.00"
Nov 01 2021,"61,144.91",-236.70,-0.39%,"61,301.85","62,500.00","59,500.00","14,802.00"
Oct 31 2021,"61,381.61",-354.78,-0.57%,"62,132.49","62,427.02","60,001.00","11,159.00"
Oct 30 2021,"61,736.39",-458.07,-0.74%,"62,190.01","62,277.60","60,725.01","8,933.00"
Oct 29 2021,"62,194.46","1,708.92",2.83%,"60,593.73","62,974.00","60,188.73","20,648.00"
Oct 28 2021,"60,485.54","1,904.45",3.25%,"58,674.06","62,333.00","57,653.88","24,445.00"
Oct 27 2021,"58,581.09","-1,771.44",-2.94%,"60,325.73","61,488.00","58,153.17","22,688.00"
Oct 26 2021,"60,352.53","-2,638.89",-4.19%,"62,952.01","63,290.49","59,837.07","14,560.00"
Oct 25 2021,"62,991.42","2,124.29",3.49%,"60,772.14","63,726.58","60,653.50","13,370.00"
Oct 24 2021,"60,867.13",-417.29,-0.68%,"61,415.00","61,491.96","59,522.89","8,279.00"
Oct 23 2021,"61,284.42",564.41,0.93%,"60,617.64","61,750.00","59,650.00","8,387.00"
Oct 22 2021,"60,720.01","-1,672.22",-2.68%,"62,454.10","63,750.00","60,000.00","20,161.00"
Oct 21 2021,"62,392.23","-3,690.44",-5.58%,"65,845.64","66,650.85","62,050.00","29,036.00"
Oct 20 2021,"66,082.67","1,656.64",2.57%,"64,108.63","66,999.00","63,525.00","23,291.00"
Oct 19 2021,"64,426.03","2,498.47",4.03%,"61,921.44","64,500.00","61,333.00","40,829.00"
Oct 18 2021,"61,927.56",353.99,0.57%,"61,549.71","62,675.19","59,887.74","24,103.00"
Oct 17 2021,"61,573.57",652.74,1.07%,"60,743.93","61,649.97","59,000.00","11,004.00"
Oct 16 2021,"60,920.83",-540.54,-0.88%,"61,491.16","62,350.00","60,139.01","12,736.00"
Oct 15 2021,"61,461.37","4,056.65",7.07%,"57,168.72","62,910.00","56,867.11","32,744.00"
Oct 14 2021,"57,404.72",16.70,0.03%,"57,449.53","58,520.71","56,832.32","15,728.00"
Oct 13 2021,"57,388.02","1,129.84",2.01%,"56,019.87","57,771.33","54,236.09","18,410.00"
Oct 12 2021,"56,258.18","-1,062.16",-1.85%,"57,141.83","57,673.75","53,873.78","19,068.00"
Oct 11 2021,"57,320.34","2,790.35",5.12%,"54,560.46","57,833.23","54,432.68","17,015.00"
Oct 10 2021,"54,529.99",-504.20,-0.92%,"54,915.12","56,545.24","54,112.95","12,108.00"
Oct 09 2021,"55,034.19","1,164.28",2.16%,"53,819.64","55,500.00","53,675.00","8,848.00"
Oct 08 2021,"53,869.91",49.54,0.09%,"53,923.02","56,000.00","53,634.41","16,054.00"
Oct 07 2021,"53,820.37","-1,530.59",-2.77%,"55,181.63","55,286.33","53,415.86","19,397.00"
Oct 06 2021,"55,350.96","3,756.17",7.28%,"51,343.82","55,757.11","50,416.01","32,730.00"
Oct 05 2021,"51,594.79","2,317.15",4.70%,"49,100.24","51,906.23","49,057.18","22,358.00"
Oct 04 2021,"49,277.64","1,062.53",2.20%,"48,142.37","49,505.00","46,930.82","17,220.00"
Oct 03 2021,"48,215.11",576.13,1.21%,"47,812.85","49,300.00","47,158.97","9,782.00"
Oct 02 2021,"47,638.98",-478.29,-0.99%,"48,197.02","48,359.33","47,451.00","9,517.00"
Oct 01 2021,"48,117.27","4,294.84",9.80%,"43,780.28","48,500.00","43,287.44","27,091.00"
Sep 30 2021,"43,822.43","2,300.92",5.54%,"41,441.45","44,110.17","41,409.67","18,212.00"
Sep 29 2021,"41,521.51",540.12,1.32%,"41,167.16","42,638.99","40,750.12","12,852.00"
Sep 28 2021,"40,981.39","-1,344.62",-3.18%,"42,102.74","42,780.00","40,900.30","13,387.00"
Sep 27 2021,"42,326.01",-874.36,-2.02%,"43,188.29","44,366.96","42,136.10","12,539.00"
Sep 26 2021,"43,200.37",465.12,1.09%,"42,753.95","43,937.00","40,803.00","12,045.00"
Sep 25 2021,"42,735.25",22.05,0.05%,"42,712.87","42,998.76","41,697.04","9,054.00"
Sep 24 2021,"42,713.20","-2,082.28",-4.65%,"44,999.94","45,200.00","40,854.90","25,956.00"
Sep 23 2021,"44,795.48","1,226.56",2.82%,"43,538.97","45,000.00","43,096.73","18,134.00"
Sep 22 2021,"43,568.92","3,224.11",7.99%,"41,047.73","44,035.44","40,570.42","23,500.00"
Sep 21 2021,"40,344.81","-2,563.25",-5.97%,"42,588.02","43,639.88","39,642.20","33,570.00"
Sep 20 2021,"42,908.06","-4,267.13",-9.05%,"47,206.55","47,295.00","42,500.00","30,499.00"
Sep 19 2021,"47,175.19","-1,026.59",-2.13%,"48,364.75","48,379.19","46,850.87","8,573.00"
Sep 18 2021,"48,201.78",926.40,1.96%,"47,207.75","48,825.62","47,050.00","9,160.00"
Sep 17 2021,"47,275.38",-548.43,-1.15%,"47,713.40","48,176.64","46,752.67","11,310.00"
Sep 16 2021,"47,823.81",-207.89,-0.43%,"48,168.87","48,499.99","47,020.82","14,238.00"
Sep 15 2021,"48,031.70","1,011.04",2.15%,"47,130.12","48,475.00","46,705.00","15,590.00"
Sep 14 2021,"47,020.66","1,975.79",4.39%,"45,008.55","47,274.92","44,679.92","15,239.00"
Sep 13 2021,"45,044.87","-1,091.92",-2.37%,"46,139.19","46,844.00","43,465.00","17,928.00"
Sep 12 2021,"46,136.79","1,067.25",2.37%,"45,129.69","46,462.98","44,754.31","7,781.00"
Sep 11 2021,"45,069.54",256.79,0.57%,"44,853.71","45,989.94","44,730.29","7,747.00"
Sep 10 2021,"44,812.75","-1,539.98",-3.32%,"46,420.04","47,040.76","44,140.48","18,450.00"
Sep 09 2021,"46,352.73",263.72,0.57%,"46,140.15","47,400.00","45,511.82","17,199.00"
Sep 08 2021,"46,089.01",-809.99,-1.73%,"46,737.53","47,381.47","44,423.49","24,413.00"
Sep 08 2021,"46,089.01",-809.99,-1.73%,"46,737.53","47,381.47","44,423.49","24,413.00"
Sep 07 2021,"46,899.00","-5,750.37",-10.92%,"52,707.18","52,944.96","42,830.77","37,215.00"
Sep 06 2021,"52,649.37",882.81,1.71%,"51,815.34","52,802.03","51,020.08","12,492.00"
Sep 05 2021,"51,766.56","1,708.45",3.41%,"49,962.51","51,907.08","49,500.00","9,953.00"
Sep 04 2021,"50,058.11",67.80,0.14%,"49,962.15","50,558.75","49,433.42","10,525.00"
Sep 03 2021,"49,990.31",628.37,1.27%,"49,278.01","51,064.44","48,349.66","18,462.00"
Sep 02 2021,"49,361.94",651.75,1.34%,"48,770.54","50,392.19","48,620.73","18,100.00"
Sep 01 2021,"48,710.19","1,439.74",3.05%,"47,250.01","49,125.00","46,537.62","15,704.00"
Aug 31 2021,"47,270.45",295.44,0.63%,"46,893.50","48,259.68","46,708.93","15,220.00"
Aug 30 2021,"46,975.01","-1,978.58",-4.04%,"48,761.48","48,906.51","46,866.00","15,119.00"
Aug 29 2021,"48,953.59",58.78,0.12%,"48,917.82","49,667.10","47,801.00","9,737.00"
Aug 28 2021,"48,894.81",-171.00,-0.35%,"49,149.55","49,309.83","48,370.00","6,574.00"
Aug 27 2021,"49,065.81","1,749.88",3.70%,"47,014.05","49,185.12","46,361.01","12,421.00"
Aug 26 2021,"47,315.93","-1,653.50",-3.38%,"49,047.02","49,365.10","46,373.48","15,425.00"
Aug 25 2021,"48,969.43","1,308.66",2.75%,"47,904.20","49,277.00","47,122.02","12,563.00"
Aug 24 2021,"47,660.77","-1,833.58",-3.70%,"49,547.24","49,875.90","47,635.00","15,263.00"
Aug 23 2021,"49,494.35",132.31,0.27%,"49,396.56","50,505.00","49,012.84","14,504.00"
Aug 22 2021,"49,362.04",380.83,0.78%,"48,818.92","49,526.13","48,102.89","8,208.00"
Aug 21 2021,"48,981.21",-101.49,-0.21%,"49,325.95","49,821.92","48,285.28","12,641.00"
Aug 20 2021,"49,082.70","2,482.69",5.33%,"46,828.50","49,400.00","46,644.95","17,151.00"
Aug 19 2021,"46,600.01","1,657.37",3.69%,"44,840.79","47,088.08","43,955.00","15,452.00"
Aug 18 2021,"44,942.64",309.31,0.69%,"44,868.05","46,035.27","44,216.47","13,869.00"
Aug 17 2021,"44,633.33","-1,360.40",-2.96%,"45,880.01","47,174.62","44,405.39","16,429.00"
Aug 16 2021,"45,993.73","-1,012.92",-2.15%,"47,097.14","48,076.52","45,676.91","13,540.00"
Aug 15 2021,"47,006.65",-117.36,-0.25%,"47,160.62","47,400.00","45,525.19","10,269.00"
Aug 14 2021,"47,124.01",-621.86,-1.30%,"47,739.47","48,166.00","46,034.93","11,157.00"
Aug 13 2021,"47,745.87","3,299.70",7.42%,"44,558.68","47,953.90","44,249.64","16,959.00"
Aug 12 2021,"44,446.17","-1,214.16",-2.66%,"45,620.00","46,223.95","43,714.36","17,219.00"
Aug 11 2021,"45,660.33",159.30,0.35%,"45,623.06","46,781.09","45,350.74","14,874.00"
Aug 10 2021,"45,501.03",-666.57,-1.44%,"46,298.02","46,696.54","44,650.27","17,177.00"
Aug 09 2021,"46,167.60","2,405.87",5.50%,"43,960.40","46,497.42","42,821.30","25,682.00"
Aug 08 2021,"43,761.73",-720.17,-1.62%,"44,500.00","45,363.83","43,131.97","23,589.00"
Aug 07 2021,"44,481.90","1,651.98",3.86%,"42,814.74","44,580.00","42,607.00","12,406.00"
Aug 06 2021,"42,829.92","1,928.38",4.71%,"40,972.83","43,332.29","39,876.74","26,838.00"
Aug 05 2021,"40,901.54","1,172.38",2.95%,"39,669.99","41,447.89","37,300.00","33,799.00"
Aug 04 2021,"39,729.16","1,445.21",3.77%,"38,104.72","39,965.10","37,509.00","19,328.00"
Aug 03 2021,"38,283.95",-933.98,-2.38%,"38,978.89","39,785.30","37,627.21","19,038.00"
Aug 02 2021,"39,217.93",-682.08,-1.71%,"39,968.89","40,459.68","38,690.00","16,444.00"
Aug 01 2021,"39,900.01","-1,901.07",-4.55%,"41,339.92","42,605.64","39,549.71","13,993.00"
Jul 31 2021,"41,801.08",-153.70,-0.37%,"42,135.63","42,215.00","41,064.11","12,481.00"
Jul 30 2021,"41,954.78","1,993.94",4.99%,"39,930.23","42,000.00","38,342.00","19,612.00"
Jul 29 2021,"39,960.84",-45.44,-0.11%,"39,860.70","40,644.85","39,229.47","14,782.00"
Jul 28 2021,"40,006.28",976.30,2.50%,"39,477.06","40,925.56","38,803.34","33,517.00"
Jul 27 2021,"39,029.98","1,727.27",4.63%,"37,168.72","39,460.16","36,413.26","29,801.00"
Jul 26 2021,"37,302.71","2,076.77",5.90%,"35,335.41","40,593.93","35,291.63","49,937.00"
Jul 25 2021,"35,225.94",963.77,2.81%,"34,270.26","35,291.08","33,888.89","11,462.00"
Jul 24 2021,"34,262.17",751.47,2.24%,"33,530.06","34,525.00","33,424.70","11,897.00"
Jul 23 2021,"33,510.70","1,176.02",3.64%,"32,380.63","33,529.90","32,000.00","11,603.00"
Jul 22 2021,"32,334.68",154.02,0.48%,"31,989.85","32,611.84","31,729.68","10,761.00"
Jul 21 2021,"32,180.66","2,380.66",7.99%,"29,841.75","32,814.09","29,501.02","21,944.00"
Jul 20 2021,"29,800.00","-1,078.02",-3.49%,"30,833.83","31,052.65","29,301.56","24,630.00"
Jul 19 2021,"30,878.02",-989.05,-3.10%,"31,700.17","31,887.82","30,439.99","13,590.00"
Jul 18 2021,"31,867.07",327.06,1.04%,"31,598.60","32,450.00","31,200.00","7,231.00"
Jul 17 2021,"31,540.01",156.55,0.50%,"31,492.44","31,949.99","31,179.01","8,385.00"
Jul 16 2021,"31,383.46",-191.82,-0.61%,"31,676.67","32,259.16","31,025.42","14,127.00"
Jul 15 2021,"31,575.28","-1,185.66",-3.62%,"32,803.98","33,187.60","31,064.77","14,899.00"
Jul 14 2021,"32,760.94",207.68,0.64%,"32,754.24","33,125.55","31,600.00","13,781.00"
Jul 13 2021,"32,553.26",-584.84,-1.76%,"32,915.08","33,337.61","32,201.12","12,770.00"
Jul 12 2021,"33,138.10","-1,138.60",-3.32%,"34,303.07","34,670.00","32,665.00","12,858.00"
Jul 11 2021,"34,276.70",643.83,1.91%,"33,522.02","34,607.37","33,333.33","8,711.00"
Jul 10 2021,"33,632.87",-248.47,-0.73%,"33,875.45","34,267.14","33,027.83","8,162.00"
Jul 10 2021,"33,632.87",-248.47,-0.73%,"33,875.45","34,267.14","33,027.83","8,162.00"
Jul 09 2021,"33,881.34",995.52,3.03%,"32,756.50","34,100.00","32,255.24","11,881.00"
Jul 08 2021,"32,885.82","-1,076.28",-3.17%,"33,863.82","33,900.12","32,111.00","20,054.00"
Jul 07 2021,"33,962.10",-78.42,-0.23%,"34,236.38","35,077.46","33,770.01","12,764.00"
Jul 06 2021,"34,040.52",122.54,0.36%,"33,843.93","35,113.40","33,300.00","14,196.00"
Jul 05 2021,"33,917.98","-1,399.97",-3.96%,"35,116.42","35,159.31","33,156.86","12,534.00"
Jul 04 2021,"35,317.95",667.95,1.93%,"34,642.73","35,951.00","34,390.53","7,999.00"
Jul 03 2021,"34,650.00",861.78,2.55%,"33,898.66","34,953.07","33,320.00","9,309.00"
Jul 02 2021,"33,788.22",182.43,0.54%,"33,552.99","34,000.00","32,704.73","15,131.00"
Jul 01 2021,"33,605.79","-1,530.82",-4.36%,"34,919.01","35,034.18","32,703.48","18,480.00"
Jun 30 2021,"35,136.61",-779.15,-2.17%,"35,737.62","36,094.42","34,033.00","23,063.00"
Jun 29 2021,"35,915.76","1,534.34",4.46%,"34,641.49","36,675.00","34,233.35","23,262.00"
Jun 28 2021,"34,381.42",-131.06,-0.38%,"34,629.98","35,301.43","33,864.99","19,161.00"
Jun 27 2021,"34,512.48","2,673.38",8.40%,"32,091.17","34,704.79","32,002.21","18,875.00"
Jun 26 2021,"31,839.10",32.59,0.10%,"31,445.03","32,711.68","30,173.49","24,226.00"
Jun 25 2021,"31,806.51","-2,834.60",-8.18%,"34,832.30","35,500.00","31,300.00","33,087.00"
Jun 24 2021,"34,641.11",988.03,2.94%,"33,557.91","35,288.70","32,300.00","21,796.00"
Jun 23 2021,"33,653.08","1,195.08",3.68%,"32,223.70","34,817.81","31,729.98","20,173.00"
Jun 22 2021,"32,458.00",885.31,2.80%,"31,582.03","33,352.00","28,811.98","40,965.00"
Jun 21 2021,"31,572.69","-4,080.94",-11.45%,"35,661.39","35,741.54","31,259.00","56,868.00"
Jun 20 2021,"35,653.63",167.79,0.47%,"35,602.67","36,139.73","33,347.05","28,122.00"
Jun 19 2021,"35,485.84",-268.95,-0.75%,"35,727.26","36,457.18","34,833.26","21,193.00"
Jun 18 2021,"35,754.79","-2,339.71",-6.14%,"37,943.63","38,216.22","35,153.16","31,723.00"
Jun 17 2021,"38,094.50",-197.99,-0.52%,"38,365.58","39,554.98","37,365.63","21,675.00"
Jun 16 2021,"38,292.49","-2,010.66",-4.99%,"40,088.49","40,499.00","38,105.00","25,598.00"
Jun 15 2021,"40,303.15",-221.24,-0.55%,"40,269.93","41,322.55","39,510.98","23,261.00"
Jun 14 2021,"40,524.39","1,670.38",4.30%,"39,159.41","41,076.03","38,734.10","30,977.00"
Jun 13 2021,"38,854.01","3,311.87",9.32%,"35,434.41","39,396.00","34,780.57","23,199.00"
Jun 12 2021,"35,542.14","-1,805.76",-4.83%,"37,283.50","37,449.50","34,635.47","19,912.00"
Jun 11 2021,"37,347.90",508.66,1.38%,"36,565.02","37,695.00","35,952.70","14,681.00"
Jun 10 2021,"36,839.24",-613.83,-1.64%,"37,521.30","38,425.67","35,800.00","30,527.00"
Jun 09 2021,"37,453.07","3,974.18",11.87%,"33,205.63","37,573.99","32,408.53","37,019.00"
